user_id,total_sessions,conversion_rate,avg_page_clicks,total_page_clicks,avg_session_duration_minutes,last_session,total_trips,completed_trips,trips_per_session,total_revenue,avg_revenue_per_trip,revenue_per_session,avg_lead_time,avg_trip_duration,seats,checked_bags,rooms,nights,cancel_rate,one_way_ratio,discount_ratio,flight_ratio,hotel_ratio,avg_distance_km,account_age_days,age,has_children,married,has_trips,has_revenue,segment_label
15871,6,,4.67,28,0.58,2023-06-02 15:40:22.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,786,17,False,False,False,False,No Purchase
19350,5,,13.0,65,1.61,2023-06-01 09:41:22.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,778,34,True,True,False,False,No Purchase
21134,5,,9.0,45,1.13,2023-06-01 12:24:16.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,774,55,True,True,False,False,No Purchase
21308,5,,13.0,65,1.62,2023-07-07 12:07:15.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,774,33,True,False,False,False,No Purchase
21474,5,,8.2,41,1.02,2023-04-19 03:49:43.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,773,35,False,True,False,False,No Purchase
22269,5,,15.6,78,1.94,2023-07-12 12:02:22.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,772,27,False,False,False,False,No Purchase
22587,5,,8.6,43,1.07,2023-06-15 18:06:39.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,771,39,True,False,False,False,No Purchase
23632,5,,10.8,54,1.33,2023-05-31 09:42:17.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,769,78,False,True,False,False,No Purchase
24413,5,,8.6,43,1.08,2023-02-10 21:41:59.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,767,33,True,True,False,False,No Purchase
25278,5,,9.8,49,1.21,2023-07-16 15:47:15.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,765,65,False,True,False,False,No Purchase
26959,5,,9.0,45,1.12,2023-03-29 14:43:15.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,761,35,False,False,False,False,No Purchase
27480,5,,12.4,62,1.57,2023-04-05 02:10:34.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,760,18,False,False,False,False,No Purchase
28890,5,,14.0,70,1.75,2023-07-09 20:29:37.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,757,49,False,True,False,False,No Purchase
29462,5,,12.4,62,1.52,2023-05-31 17:53:32.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,756,18,True,False,False,False,No Purchase
30057,5,,15.0,75,1.86,2023-05-06 09:47:00.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,754,24,False,False,False,False,No Purchase
30706,5,,9.4,47,1.17,2023-07-17 18:04:39.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,753,51,False,False,False,False,No Purchase
31413,5,,9.0,45,1.1,2023-06-23 15:31:09.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,751,24,False,False,False,False,No Purchase
31994,5,,16.8,84,2.06,2023-06-08 17:45:36.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,750,32,True,True,False,False,No Purchase
33097,5,,7.8,39,0.99,2023-05-08 09:45:30.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,747,17,False,False,False,False,No Purchase
34069,5,,7.6,38,0.96,2023-05-24 21:51:44.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,745,70,False,False,False,False,No Purchase
34166,5,,12.6,63,1.57,2023-02-24 20:29:45.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,744,59,True,True,False,False,No Purchase
36968,6,,9.17,55,1.16,2023-06-26 21:47:01.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,737,41,True,True,False,False,No Purchase
44108,5,,14.4,72,1.77,2023-07-05 05:55:14.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,714,16,False,False,False,False,No Purchase
47005,5,,6.8,34,0.83,2023-04-28 20:16:40.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,703,63,True,True,False,False,No Purchase
47242,5,,11.2,56,1.39,2023-05-14 21:17:54.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,702,51,False,True,False,False,No Purchase
49621,5,,6.0,30,0.74,2023-07-14 14:20:15.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,692,29,False,True,False,False,No Purchase
50034,5,,7.8,39,0.98,2023-03-01 20:40:44.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,690,59,False,False,False,False,No Purchase
50424,5,,13.0,65,1.58,2023-05-01 15:39:42.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,689,16,False,False,False,False,No Purchase
51186,7,,7.57,53,0.95,2023-07-01 05:32:30.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,685,55,False,True,False,False,No Purchase
52339,5,,15.4,77,1.93,2023-05-17 21:07:54.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,680,50,True,True,False,False,No Purchase
55119,6,,6.5,39,0.82,2023-06-25 21:19:37.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,669,17,True,False,False,False,No Purchase
55326,5,,7.2,36,0.91,2023-06-09 15:08:49.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,668,16,False,False,False,False,No Purchase
56405,5,,16.2,81,2.01,2023-04-30 15:33:00.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,664,76,False,True,False,False,No Purchase
56489,5,,10.0,50,1.24,2023-05-14 17:25:16.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,664,57,True,True,False,False,No Purchase
57332,5,,15.2,76,1.92,2023-06-09 13:58:54.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,661,44,False,False,False,False,No Purchase
57733,6,,9.83,59,1.25,2023-05-26 19:40:55.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,660,28,True,True,False,False,No Purchase
57837,5,,6.0,30,0.75,2023-02-15 07:39:22.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,660,24,False,False,False,False,No Purchase
59325,5,,17.2,86,2.13,2023-06-15 04:45:21.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,655,23,False,False,False,False,No Purchase
59856,5,,7.6,38,0.93,2023-06-09 20:28:21.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,653,32,False,False,False,False,No Purchase
60428,5,,5.4,27,0.67,2023-06-30 11:12:30.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,651,39,True,False,False,False,No Purchase
60653,6,,13.33,80,1.65,2023-07-07 21:55:30.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,650,74,False,True,False,False,No Purchase
61155,5,,9.2,46,1.15,2023-07-03 18:12:58.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,648,16,False,False,False,False,No Purchase
61656,6,,11.5,69,1.42,2023-05-28 07:17:26.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,647,71,False,True,False,False,No Purchase
62833,5,,14.6,73,1.81,2023-04-04 15:13:37.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,642,65,False,True,False,False,No Purchase
62948,5,,16.8,84,2.08,2023-03-29 08:11:14.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,642,40,True,True,False,False,No Purchase
63912,5,,20.8,104,2.57,2023-06-06 18:20:56.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,639,24,True,False,False,False,No Purchase
64035,5,,6.8,34,0.86,2023-06-29 14:33:32.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,639,23,False,False,False,False,No Purchase
65475,5,,7.6,38,0.92,2023-03-30 03:24:46.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,634,53,True,True,False,False,No Purchase
66251,5,,9.4,47,1.17,2023-06-18 17:26:15.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,632,25,True,True,False,False,No Purchase
66598,5,,24.0,120,2.95,2023-04-09 08:18:17.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,631,68,False,True,False,False,No Purchase
66685,6,,9.33,56,1.15,2023-06-04 22:40:42.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,631,17,False,False,False,False,No Purchase
67176,6,,5.17,31,0.64,2023-06-22 05:27:16.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,629,25,False,False,False,False,No Purchase
67277,5,,13.6,68,1.67,2023-07-18 18:37:15.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,629,24,False,True,False,False,No Purchase
67825,5,,9.4,47,1.21,2023-04-24 15:57:38.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,627,16,False,False,False,False,No Purchase
68154,5,,10.8,54,1.32,2023-06-22 22:24:35.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,627,34,False,True,False,False,No Purchase
68213,5,,8.4,42,1.07,2023-06-25 14:44:18.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,626,73,False,True,False,False,No Purchase
68357,5,,13.4,67,1.67,2023-06-16 19:23:14.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,626,17,True,False,False,False,No Purchase
68601,5,,9.0,45,1.14,2023-04-07 16:18:39.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,625,58,False,True,False,False,No Purchase
68795,6,,11.17,67,1.38,2023-04-16 20:19:37.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,625,39,True,True,False,False,No Purchase
69422,5,,14.0,70,1.73,2023-06-25 16:49:23.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,623,21,False,False,False,False,No Purchase
69974,6,,11.83,71,1.46,2023-07-16 15:04:40.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,621,17,False,False,False,False,No Purchase
70284,6,,13.5,81,1.67,2023-07-17 21:16:16.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,620,17,True,False,False,False,No Purchase
71713,5,,17.2,86,2.11,2023-07-20 16:14:15.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,616,80,False,True,False,False,No Purchase
71715,5,,7.4,37,0.92,2023-06-14 20:31:30.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,616,25,False,False,False,False,No Purchase
72072,6,,11.5,69,1.43,2023-06-04 21:20:51.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,616,58,False,False,False,False,No Purchase
72612,6,,12.5,75,1.56,2023-07-15 15:46:31.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,614,16,False,False,False,False,No Purchase
73080,5,,19.8,99,2.43,2023-05-16 19:37:04.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,613,44,False,False,False,False,No Purchase
74535,5,,7.0,35,0.88,2023-05-12 09:44:56.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,609,17,False,False,False,False,No Purchase
74556,5,,7.8,39,0.99,2023-04-02 07:48:37.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,609,36,True,False,False,False,No Purchase
74857,5,,13.6,68,1.65,2023-03-23 12:26:54.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,608,42,False,True,False,False,No Purchase
77288,5,,6.4,32,0.79,2023-06-22 17:51:31.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,602,64,False,True,False,False,No Purchase
77379,5,,9.0,45,1.13,2023-07-19 07:31:59.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,602,62,False,False,False,False,No Purchase
77455,5,,6.2,31,0.77,2023-05-18 08:16:00.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,602,42,True,True,False,False,No Purchase
77816,5,,3.8,19,0.48,2023-03-31 12:47:30.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,601,68,False,True,False,False,No Purchase
78013,5,,6.0,30,0.75,2023-04-25 15:40:17.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,601,47,False,False,False,False,No Purchase
78412,6,,16.5,99,2.05,2023-07-19 17:26:53.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,600,17,False,False,False,False,No Purchase
78957,5,,6.6,33,0.82,2023-04-30 19:07:23.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,599,48,False,False,False,False,No Purchase
79066,5,,7.4,37,0.94,2023-05-26 17:26:52.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,598,17,False,False,False,False,No Purchase
79074,5,,6.0,30,0.73,2023-05-17 17:58:27.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,598,63,False,True,False,False,No Purchase
79314,5,,15.6,78,1.93,2023-04-30 20:43:20.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,598,17,False,False,False,False,No Purchase
79655,5,,11.8,59,1.44,2023-05-12 13:33:36.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,597,56,True,True,False,False,No Purchase
81263,5,,5.2,26,0.64,2023-04-13 16:01:42.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,594,50,True,True,False,False,No Purchase
81882,5,,10.4,52,1.35,2023-06-05 19:12:04.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,592,39,True,False,False,False,No Purchase
83373,5,,11.8,59,1.48,2023-04-08 18:28:21.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,589,17,False,False,False,False,No Purchase
83522,5,,12.2,61,1.51,2023-05-21 19:50:08.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,589,22,False,False,False,False,No Purchase
84419,5,,8.6,43,1.06,2023-06-18 18:37:15.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,587,77,False,True,False,False,No Purchase
84492,5,,8.2,41,1.02,2023-03-03 15:29:53.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,587,50,False,False,False,False,No Purchase
85932,5,,15.2,76,1.88,2023-03-22 04:29:39.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,584,46,True,True,False,False,No Purchase
86126,5,,20.0,100,2.5,2023-05-29 17:49:20.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,584,17,False,False,False,False,No Purchase
86557,5,,10.0,50,1.27,2023-03-02 20:37:08.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,583,26,False,True,False,False,No Purchase
87059,5,,10.2,51,1.28,2023-07-08 17:18:01.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,582,28,True,False,False,False,No Purchase
87907,5,,10.2,51,1.25,2023-06-29 18:50:42.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,580,36,False,False,False,False,No Purchase
88341,6,,29.67,178,3.67,2023-05-15 23:03:20.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,580,52,True,False,False,False,No Purchase
90368,5,,11.2,56,1.41,2023-06-04 03:14:37.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,576,58,True,True,False,False,No Purchase
90437,5,,17.4,87,2.14,2023-07-08 19:28:00.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,576,51,False,True,False,False,No Purchase
90542,5,,11.4,57,1.39,2023-04-16 08:46:02.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,576,25,False,False,False,False,No Purchase
90878,5,,9.4,47,1.14,2023-05-18 12:26:16.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,575,16,True,False,False,False,No Purchase
91381,6,,13.5,81,1.68,2023-02-01 20:34:16.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,574,16,False,False,False,False,No Purchase
93097,5,,4.8,24,0.59,2023-07-15 10:19:21.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,572,20,False,False,False,False,No Purchase
93968,5,,6.6,33,0.81,2023-06-17 21:20:36.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,570,67,False,True,False,False,No Purchase
94430,5,,20.4,102,2.51,2023-03-12 21:24:13.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,570,57,False,True,False,False,No Purchase
94960,6,,11.0,66,1.4,2023-02-28 17:53:25.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,569,20,False,False,False,False,No Purchase
94999,5,,6.0,30,0.75,2023-06-01 18:21:37.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,569,68,False,True,False,False,No Purchase
95603,6,,6.67,40,0.83,2023-05-09 18:55:36.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,568,16,True,False,False,False,No Purchase
95617,5,,7.2,36,0.91,2023-04-12 21:14:22.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,568,31,False,True,False,False,No Purchase
95710,5,,10.0,50,1.24,2023-03-18 19:22:44.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,568,39,False,True,False,False,No Purchase
95720,6,,50.0,300,6.18,2023-07-11 13:44:59.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,568,68,False,True,False,False,No Purchase
95852,5,,9.4,47,1.19,2023-03-26 21:08:07.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,568,23,False,False,False,False,No Purchase
95900,5,,11.6,58,1.43,2023-04-20 17:27:37.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,568,47,False,False,False,False,No Purchase
95966,5,,7.6,38,0.96,2023-05-02 16:21:24.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,567,66,False,True,False,False,No Purchase
96371,5,,12.6,63,1.57,2023-07-12 20:17:46.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,567,67,False,True,False,False,No Purchase
96412,5,,22.0,110,2.72,2023-07-17 21:18:16.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,567,25,False,False,False,False,No Purchase
97649,5,,10.2,51,1.27,2023-07-09 16:58:16.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,565,50,False,False,False,False,No Purchase
97952,5,,7.0,35,0.89,2023-07-11 14:44:09.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,564,78,False,True,False,False,No Purchase
99253,5,,8.4,42,1.04,2023-06-28 13:56:37.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,562,22,True,False,False,False,No Purchase
99261,5,,7.4,37,0.92,2023-04-07 19:10:45.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,562,18,False,False,False,False,No Purchase
99399,5,,15.2,76,1.87,2023-04-19 05:25:51.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,562,26,False,False,False,False,No Purchase
99586,5,,9.4,47,1.15,2023-06-03 10:52:39.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,562,60,True,False,False,False,No Purchase
99681,5,,14.4,72,1.8,2023-05-28 18:04:15.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,562,66,False,True,False,False,No Purchase
100127,5,,15.2,76,1.89,2023-07-09 14:25:29.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,561,30,False,False,False,False,No Purchase
100307,5,,17.0,85,2.14,2023-07-15 20:45:13.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,561,23,True,False,False,False,No Purchase
100647,5,,9.6,48,1.23,2023-06-30 15:43:27.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,561,23,True,False,False,False,No Purchase
100937,5,,14.2,71,1.75,2023-02-07 17:15:29.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,560,64,False,True,False,False,No Purchase
101108,6,,18.83,113,2.33,2023-03-20 22:02:43.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,560,76,False,True,False,False,No Purchase
101414,5,,18.6,93,2.32,2023-06-16 06:41:12.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,559,57,False,True,False,False,No Purchase
101809,5,,18.8,94,2.31,2023-03-21 22:24:39.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,559,26,True,False,False,False,No Purchase
101983,5,,11.8,59,1.47,2023-07-09 12:19:05.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,559,22,True,False,False,False,No Purchase
102368,5,,14.8,74,1.8,2023-05-21 19:57:02.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,558,36,False,True,False,False,No Purchase
102374,5,,11.2,56,1.4,2023-05-19 14:20:30.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,558,39,True,True,False,False,No Purchase
102878,6,,12.33,74,1.52,2023-06-12 11:26:29.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,557,67,False,True,False,False,No Purchase
103720,7,,8.29,58,1.03,2023-06-08 19:23:25.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,556,46,True,True,False,False,No Purchase
103754,5,,8.8,44,1.11,2023-03-21 19:26:22.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,556,30,True,False,False,False,No Purchase
103761,5,,6.0,30,0.74,2023-07-05 15:46:30.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,556,75,False,False,False,False,No Purchase
103949,5,,27.2,136,3.37,2023-03-08 12:34:23.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,556,28,False,True,False,False,No Purchase
104293,5,,9.0,45,1.12,2023-06-14 06:55:17.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,555,20,False,False,False,False,No Purchase
104439,5,,8.0,40,0.99,2023-07-05 17:15:50.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,555,33,True,True,False,False,No Purchase
105129,6,,9.17,55,1.15,2023-07-18 15:43:21.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,554,69,False,True,False,False,No Purchase
105305,5,,8.8,44,1.09,2023-06-23 18:01:22.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,554,49,True,True,False,False,No Purchase
105662,5,,13.8,69,1.7,2023-06-20 13:30:20.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,554,20,False,False,False,False,No Purchase
105693,5,,5.2,26,0.66,2023-07-06 18:43:47.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,553,39,True,False,False,False,No Purchase
106486,5,,10.0,50,1.24,2023-06-30 21:34:30.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,553,56,True,True,False,False,No Purchase
106556,5,,4.4,22,0.55,2023-03-31 22:41:23.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,552,44,True,True,False,False,No Purchase
107087,5,,12.2,61,1.52,2023-05-16 20:57:52.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,552,77,False,True,False,False,No Purchase
107541,5,,13.4,67,1.66,2023-06-17 11:52:00.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,551,23,False,False,False,False,No Purchase
107545,5,,13.6,68,1.69,2023-06-08 14:44:00.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,551,20,False,False,False,False,No Purchase
107657,5,,12.6,63,1.58,2023-03-10 17:22:38.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,551,17,True,False,False,False,No Purchase
108063,7,,11.0,77,1.38,2023-04-03 19:49:41.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,550,17,False,False,False,False,No Purchase
108583,5,,11.8,59,1.43,2023-06-09 12:56:33.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,550,48,False,True,False,False,No Purchase
108858,5,,10.6,53,1.34,2023-04-02 22:33:53.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,549,63,True,True,False,False,No Purchase
108871,6,,12.0,72,1.49,2023-07-04 17:02:46.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,549,75,False,True,False,False,No Purchase
108922,5,,8.0,40,0.99,2023-04-20 20:48:47.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,549,17,True,False,False,False,No Purchase
108944,5,,5.8,29,0.74,2023-03-24 16:35:41.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,549,25,True,True,False,False,No Purchase
109354,5,,18.8,94,2.35,2023-02-24 08:58:14.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,549,52,True,True,False,False,No Purchase
109489,5,,4.4,22,0.54,2023-04-13 19:54:23.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,549,29,False,True,False,False,No Purchase
109792,5,,12.2,61,1.52,2023-07-07 12:39:59.000,0,0,0.0,0.0,,0.0,,,,,,,,,,,,,548,65,False,False,False,False,No Purchase
